age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
28,4,213152,9,13,2,1,1,0,1,0,0,40,0,>50K
33,4,141490,11,9,2,12,6,0,0,0,0,45,39,<=50K
54,4,391016,9,13,2,12,1,0,1,0,0,40,39,>50K
26,4,276967,15,10,2,12,1,0,1,0,0,40,39,<=50K
38,4,224566,8,11,2,6,1,0,1,0,0,50,39,<=50K
46,6,82572,11,9,6,8,3,0,0,0,0,40,39,<=50K
52,4,338816,15,10,2,4,1,0,1,15024,0,45,39,>50K
37,2,233825,9,13,2,10,6,0,0,15024,0,50,39,>50K
22,4,190429,15,10,4,12,2,0,0,0,0,20,39,<=50K
43,5,175485,15,10,2,4,1,0,1,0,0,40,39,<=50K
46,4,29696,11,9,2,4,1,0,1,0,0,40,39,>50K
28,4,499001,11,9,4,3,5,0,1,0,0,40,26,<=50K
49,6,51620,10,16,2,10,1,0,1,0,0,60,39,<=50K
56,4,444089,1,7,0,12,2,0,0,0,0,40,39,<=50K
51,4,146767,9,13,2,10,1,0,1,0,0,40,39,>50K
30,5,356689,11,9,2,6,1,0,1,0,0,60,39,<=50K
39,4,141584,12,14,4,12,2,0,1,0,2444,45,39,>50K
34,4,185408,15,10,4,4,2,0,0,0,0,40,39,<=50K
23,4,202284,9,13,4,12,4,0,1,0,0,20,39,<=50K
38,4,165472,9,13,2,10,1,0,1,0,0,40,39,>50K
56,2,216824,14,15,2,1,1,3,1,0,0,40,30,>50K
27,4,37933,15,10,4,1,5,2,0,0,0,40,39,<=50K
54,2,129972,8,11,2,11,1,0,1,0,0,38,39,>50K
52,4,145548,7,12,2,11,1,0,1,0,0,40,39,>50K
20,0,244689,15,10,4,0,2,0,0,0,0,25,39,<=50K
45,4,200559,8,11,2,5,1,0,1,0,0,70,39,<=50K
25,4,210794,9,13,4,10,4,0,0,0,0,40,39,<=50K
41,4,178002,11,9,2,1,6,0,0,0,0,40,39,>50K
53,1,155594,9,13,2,10,1,0,1,0,0,40,39,>50K
59,4,70720,9,13,0,12,2,0,1,0,0,55,39,>50K
44,4,144067,9,13,0,1,2,0,1,0,0,12,0,<=50K
19,0,63574,15,10,4,0,4,0,1,0,0,50,39,<=50K
63,6,179444,5,4,2,4,1,0,1,0,0,15,39,<=50K
32,4,44677,9,13,4,1,2,0,1,0,0,40,39,<=50K
32,4,176185,15,10,0,4,3,0,1,0,0,60,39,<=50K
34,1,223267,15,10,0,11,4,0,1,0,0,72,39,<=50K
34,4,73161,11,9,2,12,1,0,1,0,0,40,39,>50K
51,4,226735,11,9,2,14,1,2,1,0,0,40,39,<=50K
29,2,376302,8,11,2,13,6,0,0,0,0,35,27,>50K
59,4,182460,9,13,2,4,1,0,1,0,0,60,39,>50K
51,4,99987,0,6,5,7,5,2,0,0,0,40,39,<=50K
23,4,120910,11,9,4,8,5,0,0,0,0,35,39,<=50K
30,4,38848,11,9,2,14,1,0,1,0,0,40,39,<=50K
21,4,131620,11,9,3,7,4,0,0,0,0,40,6,<=50K
22,4,184756,15,10,4,12,4,0,0,0,0,30,39,<=50K
24,4,100605,15,10,4,7,4,1,1,0,0,14,39,<=50K
57,6,35561,11,9,2,5,1,0,1,0,0,60,39,>50K
32,6,379412,8,11,2,3,1,0,1,0,0,40,39,<=50K
23,4,120773,11,9,4,1,2,0,0,0,0,40,39,<=50K
58,4,306233,9,13,2,12,1,0,1,15024,0,40,39,>50K
29,2,190525,9,13,2,10,1,0,1,0,1848,60,11,>50K
54,4,169785,15,10,0,4,2,0,0,0,0,40,22,<=50K
24,2,203924,9,13,2,11,1,0,1,0,0,45,39,<=50K
51,4,162238,12,14,2,4,1,0,1,0,1887,47,39,>50K
35,6,77146,11,9,2,3,1,0,1,2829,0,45,39,<=50K
39,4,282153,15,10,4,1,4,0,0,0,0,20,39,<=50K
28,4,179949,11,9,0,14,5,2,0,0,0,20,39,<=50K
22,4,253799,9,13,2,7,1,0,1,0,0,45,0,<=50K
61,4,411652,2,8,2,3,1,0,1,0,0,40,26,<=50K
27,4,35032,15,10,2,6,1,0,1,0,0,40,39,>50K
61,0,124648,0,6,0,0,2,0,0,0,0,40,39,<=50K
64,0,104756,15,10,6,0,5,0,0,0,0,8,39,<=50K
44,4,228124,11,9,3,1,5,2,0,0,0,40,39,<=50K
39,4,70240,15,10,2,12,6,3,0,0,0,40,30,<=50K
21,4,254904,11,9,4,3,2,0,0,0,0,30,39,<=50K
41,4,444743,11,9,0,13,5,0,0,0,0,40,39,<=50K
79,5,183686,9,13,2,12,1,0,1,0,0,20,39,>50K
50,6,95949,9,13,2,3,1,0,1,0,0,50,39,<=50K
61,4,180382,4,3,2,6,1,0,1,3411,0,45,39,<=50K
30,4,255885,15,10,2,12,1,0,1,0,0,50,39,<=50K
64,4,137205,8,11,2,3,1,0,1,0,0,48,39,<=50K
41,6,443508,11,9,2,4,1,0,1,0,0,50,39,<=50K
41,4,195897,15,10,2,12,1,0,1,0,0,50,39,<=50K
45,4,98765,11,9,4,7,5,0,0,0,0,40,2,<=50K
38,4,49020,11,9,2,3,1,0,1,0,0,40,39,<=50K
29,4,178649,11,9,3,8,2,0,0,0,0,20,10,<=50K
49,5,229737,14,15,2,10,1,0,1,99999,0,37,39,>50K
46,4,97883,15,10,0,1,2,0,0,0,0,40,39,<=50K
35,4,434114,11,9,2,6,1,0,1,0,0,40,26,<=50K
55,4,199067,1,7,2,7,1,0,1,0,0,32,39,<=50K
40,4,221172,12,14,2,4,1,0,1,0,0,65,39,>50K
44,2,34935,15,10,4,8,4,2,1,0,0,40,39,<=50K
27,4,109165,15,10,2,3,1,0,1,0,0,60,39,<=50K
36,4,155537,11,9,2,3,1,0,1,0,0,40,39,<=50K
34,4,196164,11,9,4,8,2,0,0,0,0,35,39,<=50K
52,1,38973,9,13,5,1,5,2,0,0,0,40,39,<=50K
47,2,246891,9,13,2,11,1,0,1,0,0,40,39,<=50K
41,4,223763,11,9,0,3,2,0,1,0,0,40,39,<=50K
62,2,197218,11,9,6,8,2,0,0,0,0,18,39,<=50K
22,4,403519,11,9,2,7,1,0,1,0,0,40,39,<=50K
44,4,104440,9,13,2,4,1,0,1,0,0,40,39,>50K
75,4,314209,8,11,6,1,2,0,0,0,0,20,4,<=50K
27,6,357283,11,9,4,12,2,2,1,0,0,40,39,<=50K
49,4,28334,15,10,2,4,1,0,1,0,0,45,39,>50K
39,6,154641,11,9,0,5,2,0,1,8614,0,50,39,>50K
43,4,39581,11,9,4,8,2,2,0,0,0,45,39,<=50K
44,4,367749,9,13,4,10,2,0,0,0,0,45,26,<=50K
32,1,115066,11,9,2,13,1,0,1,0,0,40,39,<=50K
36,4,183892,11,9,0,14,2,0,1,8614,0,45,39,>50K
35,4,31964,9,13,2,12,1,0,1,0,0,50,39,>50K
35,4,30565,11,9,1,8,6,0,0,0,0,40,39,>50K
51,4,196501,9,13,0,4,2,0,1,14084,0,50,39,>50K
37,4,240837,11,9,0,8,2,0,0,0,0,30,39,<=50K
58,4,314153,11,9,2,3,1,0,1,0,0,40,39,>50K
73,0,90557,1,7,2,0,1,0,1,0,0,8,39,<=50K
51,0,69328,8,11,2,0,1,0,1,0,0,50,39,>50K
18,0,298133,15,10,4,0,4,0,1,0,0,40,39,<=50K
48,5,181307,11,9,2,3,1,0,1,0,0,60,39,>50K
33,4,309350,11,9,2,1,1,0,1,0,0,40,39,<=50K
46,5,198660,9,13,2,12,1,0,1,99999,0,72,39,>50K
43,4,174575,15,10,0,10,5,0,1,0,0,45,39,<=50K
30,4,313038,11,9,4,3,2,0,1,0,0,40,39,<=50K
24,4,178255,15,10,2,9,6,0,0,0,0,40,0,<=50K
42,4,204235,15,10,2,10,1,0,1,0,0,40,39,>50K
33,4,100135,11,9,2,1,6,0,0,0,1740,25,39,<=50K
33,2,242150,8,11,2,13,1,0,1,0,0,50,39,<=50K
47,2,272182,15,10,4,1,2,2,1,0,0,40,39,<=50K
39,4,273362,11,9,2,3,1,0,1,0,0,40,39,>50K
41,4,216968,9,13,4,6,2,2,1,0,0,40,0,<=50K
55,0,449576,4,3,2,0,1,0,1,0,0,48,26,<=50K
19,4,198663,11,9,4,7,3,0,1,0,0,40,39,<=50K
36,4,101460,11,9,4,8,2,0,0,0,0,18,39,<=50K
34,4,195576,9,13,2,4,1,0,1,0,0,50,39,>50K
46,4,328216,9,13,2,4,1,0,1,15024,0,40,39,>50K
62,4,197514,11,9,2,12,6,0,0,0,0,16,39,<=50K
23,5,306868,9,13,4,5,2,0,1,0,0,40,39,<=50K
34,4,37676,9,13,2,12,1,0,1,0,0,50,39,>50K
49,4,332355,11,9,2,4,1,0,1,0,0,40,39,<=50K
21,4,212407,11,9,4,7,3,0,1,0,0,40,39,<=50K
56,2,129762,15,10,0,1,2,0,0,0,0,35,39,<=50K
37,2,264503,11,9,2,11,1,0,1,0,0,40,39,<=50K
37,6,42044,15,10,2,5,1,0,1,0,0,84,39,<=50K
49,6,126268,9,13,2,3,1,0,1,0,0,50,39,<=50K
50,4,215990,11,9,2,3,1,0,1,0,0,40,39,>50K
77,0,152900,4,3,2,0,1,0,1,0,0,20,39,<=50K
36,6,112497,14,15,0,10,5,0,1,25236,0,40,39,>50K
53,4,149650,11,9,4,12,2,0,1,0,2559,48,39,>50K
23,0,281668,0,6,4,0,4,2,0,0,0,40,39,<=50K
28,4,190350,6,5,2,11,6,2,0,0,0,40,39,<=50K
22,4,116800,7,12,4,11,4,0,1,0,0,60,39,<=50K
32,4,204792,1,7,2,5,1,0,1,0,0,40,39,<=50K
29,6,69132,14,15,0,10,2,0,1,99999,0,60,39,>50K
49,4,83444,11,9,0,4,2,0,1,0,0,40,39,<=50K
42,4,154374,9,13,2,12,1,0,1,0,0,40,39,>50K
38,4,203138,9,13,2,1,6,0,0,0,0,50,39,>50K
56,1,107314,15,10,0,1,2,2,0,0,0,40,39,<=50K
33,1,193246,9,13,2,1,1,0,1,0,0,42,39,>50K
28,4,606111,10,16,4,10,2,0,0,0,0,60,11,>50K
42,4,210525,12,14,4,4,2,0,1,0,0,40,39,<=50K
52,0,92968,12,14,2,0,6,0,0,15024,0,40,39,>50K
53,4,311269,11,9,0,8,2,0,0,0,0,40,39,<=50K
59,6,188003,9,13,6,10,2,0,0,0,0,50,39,>50K
37,4,205339,15,10,4,13,2,0,1,0,0,40,39,>50K
50,6,29231,11,9,2,4,1,0,1,0,0,45,39,>50K
37,6,150993,1,7,2,14,1,0,1,0,0,45,39,<=50K
30,4,363296,11,9,4,6,5,2,1,0,0,72,39,<=50K
45,4,255348,15,10,0,4,2,0,0,0,0,40,39,<=50K
22,7,22966,15,10,3,13,5,0,1,0,0,20,39,<=50K
26,4,155752,15,10,2,7,1,2,1,0,0,40,39,<=50K
20,4,158206,15,10,4,12,2,0,1,0,0,30,39,<=50K
23,5,215395,8,11,4,3,2,0,1,0,0,50,39,<=50K
40,4,53727,12,14,4,12,2,0,1,0,0,50,39,>50K
32,4,164190,11,9,2,6,1,0,1,0,0,30,39,<=50K
40,6,277488,11,9,0,14,2,0,1,0,0,84,39,<=50K
32,4,217460,6,5,2,14,1,0,1,0,0,50,39,<=50K
55,4,272656,9,13,2,13,1,0,1,0,0,55,39,>50K
66,0,196736,3,2,4,0,2,2,1,0,0,30,39,<=50K
53,6,168539,6,5,2,5,1,0,1,0,0,70,39,<=50K
54,4,104501,15,10,2,12,1,0,1,15024,0,40,39,>50K
31,4,257644,11,9,4,10,2,0,1,0,0,43,39,<=50K
25,4,139730,11,9,2,3,1,0,1,0,0,80,39,>50K
67,0,184506,1,7,2,0,1,0,1,0,419,3,39,<=50K
38,4,181943,9,13,4,1,2,0,0,0,0,35,39,<=50K
29,4,83517,6,5,4,7,2,0,1,0,0,40,39,<=50K
22,4,189203,9,13,4,10,2,0,1,0,0,50,39,<=50K
34,4,345705,9,13,2,12,1,0,1,0,1977,50,39,>50K
46,1,207022,9,13,2,4,1,0,1,7688,0,40,39,>50K
51,4,306790,11,9,0,3,2,0,1,0,0,40,39,<=50K
33,4,111746,7,12,2,3,1,0,1,0,0,45,32,<=50K
29,4,246933,11,9,4,1,3,0,1,0,0,40,26,<=50K
35,6,238802,11,9,2,5,1,0,1,0,0,50,39,<=50K
78,4,135566,11,9,6,12,5,0,0,2329,0,12,39,<=50K
37,4,166497,11,9,4,1,4,0,1,0,0,38,39,<=50K
36,4,206521,11,9,4,7,2,0,1,0,0,40,39,<=50K
29,4,134890,8,11,2,5,1,0,1,0,0,40,39,>50K
25,4,302465,2,8,4,7,2,0,1,0,1741,40,39,<=50K
27,2,133495,11,9,4,10,4,0,1,0,0,40,39,<=50K
47,4,119939,11,9,2,3,1,0,1,0,0,40,39,>50K
23,4,263886,15,10,4,12,2,2,0,0,0,20,39,<=50K
28,4,162404,9,13,4,3,2,2,1,0,0,60,39,<=50K
20,4,34706,15,10,4,4,2,2,1,0,0,47,39,<=50K
23,4,285004,9,13,4,12,2,3,1,0,0,50,36,<=50K
32,2,177566,15,10,3,10,2,0,1,0,0,50,11,<=50K
44,4,214242,15,10,2,14,1,0,1,0,0,50,39,>50K
35,7,193241,11,9,2,3,1,0,1,0,1651,40,39,<=50K
17,5,181608,0,6,4,12,4,0,1,0,0,12,39,<=50K
17,4,183066,0,6,4,8,4,0,0,0,0,25,39,<=50K
28,4,154571,15,10,2,4,1,3,1,0,0,40,30,<=50K
37,4,377798,15,10,2,3,1,0,1,3103,0,40,39,>50K
34,4,175878,15,10,4,3,2,0,1,0,0,40,39,<=50K
22,0,87867,2,8,4,0,2,0,1,0,0,30,39,<=50K
48,4,217019,11,9,4,10,5,2,0,0,0,28,39,<=50K
39,2,178100,12,14,0,10,5,0,0,0,0,40,39,<=50K
17,2,191910,1,7,4,12,4,0,1,0,0,20,39,<=50K
32,4,229566,8,11,2,8,1,0,1,0,0,60,39,>50K
30,4,236993,15,10,4,1,5,0,0,0,0,30,39,<=50K
60,4,160625,11,9,2,10,1,0,1,5013,0,40,39,<=50K
21,4,147655,11,9,4,8,4,0,0,0,0,35,39,<=50K
28,4,70240,11,9,3,8,2,3,0,0,0,40,30,<=50K
36,1,210945,15,10,2,1,1,0,1,0,0,70,39,<=50K
23,4,283796,2,8,4,7,3,0,1,0,0,30,26,<=50K
31,4,43953,9,13,2,10,6,0,0,0,0,35,39,<=50K
30,4,115963,1,7,2,3,1,0,1,0,0,40,39,<=50K
24,4,314823,11,9,4,12,4,0,1,0,0,40,6,<=50K
24,4,165054,8,11,2,3,1,0,1,0,0,40,39,<=50K
49,4,209146,11,9,2,14,1,0,1,0,0,40,39,<=50K
67,4,217028,12,14,4,8,2,0,0,0,0,40,39,<=50K
30,4,306383,15,10,0,6,2,0,1,0,0,50,39,<=50K
55,2,253062,15,10,2,10,1,0,1,0,0,40,39,>50K
25,4,175370,15,10,0,7,4,0,0,0,0,40,39,<=50K
30,2,48542,2,8,2,1,6,0,0,0,0,40,39,<=50K
33,4,112115,9,13,2,4,1,0,1,0,1902,45,39,>50K
52,4,232132,2,8,2,7,1,0,1,0,0,45,39,>50K
31,4,156743,12,14,2,12,1,0,1,0,0,76,39,>50K
21,4,197918,11,9,4,14,4,0,1,0,0,40,39,<=50K
31,4,198751,9,13,4,3,2,3,1,0,0,40,40,<=50K
29,0,78529,0,6,5,0,5,0,0,0,0,12,39,<=50K
20,4,132320,15,10,5,3,2,0,1,0,0,40,39,<=50K
51,4,202956,8,11,2,12,1,0,1,0,0,40,39,<=50K
27,4,130807,7,12,2,13,1,0,1,0,0,40,39,<=50K
22,7,186569,9,13,4,10,4,0,0,0,0,12,39,<=50K
35,4,186110,11,9,0,14,2,0,1,0,0,45,39,<=50K
52,4,245275,0,6,2,8,6,0,0,0,0,35,39,<=50K
75,4,311184,9,13,2,4,1,0,1,0,0,24,39,<=50K
21,4,119704,15,10,4,12,5,0,0,0,0,35,39,<=50K
42,2,267252,12,14,5,4,5,2,1,0,0,45,39,>50K
60,4,31577,11,9,2,14,1,0,1,0,0,60,39,>50K
25,4,236564,11,9,4,1,2,0,1,0,0,40,39,<=50K
37,4,42044,11,9,0,4,2,0,1,0,0,35,39,<=50K
20,4,54012,11,9,4,6,4,0,1,0,0,40,39,<=50K
33,4,113364,11,9,0,1,4,0,1,0,0,40,39,<=50K
21,4,455361,6,5,4,8,5,0,1,0,0,35,26,<=50K
25,4,295108,11,9,4,6,5,2,0,0,0,25,39,<=50K
53,4,33304,15,10,2,14,1,0,1,0,0,40,39,>50K
43,1,263502,11,9,0,1,2,0,1,0,0,40,39,<=50K
44,4,302424,11,9,0,7,2,0,1,0,0,55,39,<=50K
28,4,410351,15,10,4,3,2,0,1,0,0,30,39,<=50K
25,4,122489,9,13,4,4,4,0,0,0,1726,60,39,<=50K
42,4,168103,9,13,2,4,1,0,1,0,0,40,39,>50K
36,4,192614,11,9,0,7,2,0,1,0,0,56,39,<=50K
19,0,170653,11,9,4,0,4,0,1,0,0,40,22,<=50K
29,2,180916,15,10,5,1,5,0,0,0,0,38,39,<=50K
28,2,84657,9,13,0,10,2,0,0,0,0,40,39,<=50K
32,4,295282,11,9,2,3,1,0,1,0,0,48,39,<=50K
33,4,857532,2,8,4,11,4,2,1,0,0,40,39,<=50K
30,4,151989,8,11,2,13,6,0,0,0,0,40,39,<=50K
40,4,189666,11,9,2,8,1,0,1,0,0,45,39,<=50K
43,4,180599,9,13,5,4,5,0,1,8614,0,40,39,>50K
56,4,98630,5,4,4,1,2,0,1,0,0,40,39,<=50K
42,4,198619,8,11,2,7,1,0,1,0,0,40,39,<=50K
34,4,260560,11,9,2,7,1,0,1,0,0,40,39,<=50K
22,4,446140,11,9,4,12,4,0,1,0,0,55,39,<=50K
24,4,205844,9,13,4,4,4,2,0,0,0,40,39,<=50K
38,4,128033,15,10,2,12,1,0,1,0,0,60,39,<=50K
20,4,137300,8,11,4,7,5,0,0,0,0,40,39,<=50K
41,4,175674,9,13,2,13,1,0,1,0,0,40,39,>50K
30,4,113129,15,10,4,8,2,0,1,0,0,24,39,<=50K
28,4,110164,15,10,0,8,3,2,1,0,0,24,39,<=50K
20,4,165097,11,9,4,3,2,0,1,0,0,40,39,<=50K
47,4,244025,11,9,4,7,5,4,1,0,0,56,33,<=50K
31,4,156464,9,13,4,10,4,0,1,0,0,25,39,<=50K
69,4,269499,11,9,6,6,2,0,0,0,0,8,39,<=50K
33,4,238002,6,5,2,14,3,0,1,0,0,40,26,<=50K
43,4,273230,15,10,2,4,1,0,1,0,0,50,39,>50K
42,4,150533,15,10,2,4,1,0,1,7298,0,52,39,>50K
44,1,218062,15,10,0,1,5,2,0,0,0,40,39,<=50K
27,4,129624,9,13,2,4,1,0,1,0,0,40,39,>50K
77,4,123959,11,9,6,1,2,0,0,0,0,32,39,<=50K
39,4,160623,7,12,4,3,4,0,1,0,0,40,39,<=50K
33,4,247205,9,13,2,11,1,2,1,0,0,40,9,<=50K
43,4,111483,15,10,2,12,1,0,1,7298,0,40,39,>50K
28,4,36601,15,10,4,8,5,0,0,0,0,35,39,<=50K
52,4,54933,12,14,0,10,4,0,0,0,0,40,39,<=50K
22,4,134746,0,6,2,12,6,0,0,0,0,40,39,<=50K
27,4,134890,9,13,4,13,4,0,1,0,0,50,39,<=50K
25,4,191921,15,10,4,14,4,0,1,0,0,40,39,<=50K
26,5,187652,11,9,0,4,2,0,1,0,0,78,39,>50K
39,4,141802,15,10,0,1,5,2,0,0,0,40,39,<=50K
33,1,37546,14,15,2,10,6,0,0,0,0,40,39,>50K
55,4,181220,11,9,2,4,1,0,1,0,0,50,39,<=50K
48,4,349151,11,9,2,3,1,0,1,0,0,40,39,<=50K
20,4,275190,11,9,4,1,4,0,0,0,0,40,39,<=50K
39,4,269186,11,9,2,3,1,0,1,0,0,40,39,<=50K
45,4,200471,11,9,2,1,1,0,1,0,0,35,39,<=50K
49,4,32212,11,9,2,4,6,0,0,0,0,43,39,<=50K
36,4,120760,12,14,2,10,1,3,1,0,0,40,3,<=50K
48,4,128796,7,12,2,4,1,0,1,0,0,40,39,>50K
48,4,109832,12,14,2,10,1,0,1,0,1902,40,39,>50K
40,4,316820,5,4,2,12,1,0,1,4064,0,40,39,<=50K
40,4,187164,11,9,2,4,1,0,1,0,1672,45,39,<=50K
25,4,201635,9,13,4,4,2,0,0,0,0,50,39,<=50K
38,4,193815,12,14,2,4,1,0,1,0,0,45,39,>50K
31,4,180551,11,9,2,1,6,0,0,0,0,40,39,>50K
56,4,143266,15,10,2,4,1,0,1,0,0,40,39,>50K
52,4,71768,15,10,0,1,2,0,0,0,0,40,39,<=50K
48,4,276664,10,16,2,10,1,0,1,0,1902,50,39,>50K
27,4,660870,9,13,4,10,2,0,0,0,0,60,39,<=50K
35,4,175614,8,11,0,10,5,0,0,0,0,40,39,>50K
57,4,98350,14,15,2,3,1,3,1,0,1902,40,30,>50K
23,4,134997,11,9,0,8,5,0,0,0,0,80,39,<=50K
23,4,434467,11,9,4,12,2,0,1,0,0,48,39,<=50K
63,2,57674,12,14,2,10,1,0,1,0,0,48,39,<=50K
57,4,108426,11,9,2,8,1,2,1,0,0,48,9,<=50K
40,4,229148,2,8,2,14,1,2,1,0,0,40,23,<=50K
27,5,64379,11,9,2,3,1,0,1,0,1740,40,39,<=50K
65,4,31924,15,10,6,1,2,0,0,0,0,15,39,<=50K
50,2,218382,15,10,0,8,5,2,0,0,0,40,39,<=50K
45,4,220641,15,10,0,4,5,0,0,0,0,40,39,<=50K
76,0,42209,6,5,6,0,2,0,1,0,0,25,39,<=50K
45,4,234652,4,3,2,7,1,0,1,0,0,40,26,<=50K
19,0,308064,11,9,4,0,2,2,0,0,0,40,39,<=50K
58,6,203039,6,5,5,3,2,0,1,0,0,40,39,<=50K
18,4,154089,1,7,4,6,4,0,1,0,0,20,39,<=50K
53,4,127671,5,4,2,7,1,0,1,0,0,40,39,<=50K
60,4,243829,12,14,0,10,2,0,0,0,0,50,39,<=50K
57,2,170066,11,9,2,14,1,0,1,0,0,25,39,>50K
23,4,201682,9,13,2,1,3,0,0,0,0,40,39,<=50K
44,4,106682,11,9,2,12,1,0,1,0,0,60,39,<=50K
32,4,36302,15,10,2,1,1,0,1,0,0,50,39,<=50K
36,4,749636,15,10,0,1,5,0,0,0,0,40,39,<=50K
55,6,170166,9,13,2,4,6,0,0,0,0,25,39,<=50K
27,4,19395,15,10,2,6,6,0,0,0,0,35,39,<=50K
52,2,330799,6,5,2,8,6,0,0,0,0,40,39,<=50K
32,4,113688,8,11,0,4,2,0,0,0,0,50,39,<=50K
20,4,24896,11,9,2,1,6,0,0,0,0,20,39,<=50K
26,4,181597,15,10,2,7,1,2,1,0,0,40,39,<=50K
46,1,119890,8,11,5,13,2,1,0,0,0,30,39,<=50K
50,4,92811,9,13,2,13,1,0,1,0,0,40,39,<=50K
19,4,280146,15,10,4,6,4,0,1,0,0,20,39,<=50K
34,4,317809,9,13,2,4,1,0,1,0,0,50,0,>50K
44,4,207578,9,13,2,10,1,0,1,0,0,35,39,>50K
38,6,151322,11,9,5,3,2,0,1,0,0,40,39,<=50K
40,4,145160,10,16,2,10,1,0,1,0,0,40,39,>50K
41,4,84610,9,13,2,4,1,0,1,0,1902,60,39,>50K
35,4,180647,15,10,4,10,2,2,0,0,0,40,39,<=50K
45,4,101320,11,9,0,1,5,0,0,0,0,40,39,<=50K
45,4,738812,11,9,2,3,1,0,1,0,0,46,39,<=50K
22,4,200109,11,9,2,9,6,0,0,4508,0,40,39,<=50K
20,0,229843,15,10,4,0,2,2,0,0,0,20,39,<=50K
27,4,169117,11,9,2,1,6,2,0,0,1887,40,39,>50K
23,4,76432,15,10,4,1,2,0,0,0,0,40,39,<=50K
32,2,118457,9,13,4,10,2,0,1,0,0,55,39,<=50K
24,4,206827,15,10,4,12,4,0,0,5060,0,30,39,<=50K
69,4,114801,11,9,2,8,1,0,1,0,0,20,39,<=50K
38,4,195025,11,9,5,8,5,2,0,0,0,32,39,<=50K
46,4,116635,9,13,5,10,5,2,0,0,0,36,39,<=50K
27,7,230922,12,14,4,4,2,0,1,0,0,40,34,<=50K
40,6,33310,14,15,0,8,2,0,0,0,2339,35,39,<=50K
20,0,141453,15,10,4,0,4,0,0,0,0,10,39,<=50K
43,4,266439,11,9,0,7,2,0,1,0,0,45,39,<=50K
52,4,99602,11,9,5,3,4,2,0,0,0,40,39,<=50K
45,7,207847,15,10,4,1,5,0,0,0,0,40,39,<=50K
62,4,110586,15,10,6,9,5,0,0,0,0,40,39,<=50K
41,4,143046,12,14,4,1,2,0,0,0,0,40,39,<=50K
19,4,246652,15,10,4,12,4,0,0,0,0,40,39,<=50K
17,4,138293,1,7,4,6,4,0,1,0,0,15,39,<=50K
47,4,76034,15,10,2,8,1,0,1,0,0,57,39,>50K
23,4,118693,9,13,4,8,2,0,1,0,0,35,39,<=50K
50,4,400004,15,10,2,12,1,0,1,0,0,60,39,<=50K
24,4,145964,9,13,4,4,5,0,1,0,0,40,39,>50K
29,4,199116,11,9,2,7,1,0,1,0,0,40,33,<=50K
30,4,173350,8,11,3,1,2,0,0,0,0,40,39,<=50K
27,4,357348,11,9,5,8,5,0,0,0,0,50,39,<=50K
36,4,74791,9,13,2,12,6,0,1,0,0,60,0,<=50K
45,4,1366120,8,11,0,8,2,0,0,0,0,8,39,<=50K
39,0,103986,11,9,4,0,2,0,1,0,1590,40,39,<=50K
23,4,287681,5,4,4,8,2,0,1,0,0,25,26,<=50K
19,0,425447,11,9,4,0,5,2,0,0,0,40,39,<=50K
37,4,143771,11,9,2,4,1,0,1,0,0,60,39,>50K
60,4,156889,15,10,0,1,2,0,0,0,0,40,39,<=50K
45,2,331482,7,12,0,13,4,0,1,0,0,40,39,<=50K
50,4,278188,11,9,0,3,2,0,0,0,0,45,39,<=50K
57,4,134195,11,9,2,12,1,0,1,0,0,40,39,<=50K
36,4,156084,11,9,4,12,4,0,0,0,0,40,39,<=50K
49,4,189498,11,9,2,12,1,0,1,0,0,50,39,>50K
26,4,255193,1,7,2,4,1,0,1,3411,0,40,39,<=50K
37,4,49626,8,11,2,13,1,0,1,0,0,43,39,<=50K
69,0,121136,11,9,2,0,1,0,1,0,0,13,39,<=50K
36,6,36270,11,9,2,5,1,0,1,0,1977,65,39,>50K
46,6,80914,12,14,0,4,2,0,1,0,0,30,39,<=50K
38,5,478829,14,15,2,10,1,0,1,99999,0,50,39,>50K
18,4,177648,11,9,4,12,4,0,0,0,0,25,39,<=50K
47,4,216096,15,10,3,4,5,0,0,0,0,35,33,<=50K
38,2,172855,9,13,2,10,6,2,0,0,1887,40,39,>50K
49,0,202874,11,9,5,0,5,0,0,0,0,40,4,<=50K
30,6,106742,2,8,2,14,1,0,1,0,0,75,39,<=50K
19,4,199484,15,10,4,8,4,0,0,0,0,25,39,<=50K
34,4,90415,8,11,4,13,2,2,1,0,0,40,39,<=50K
53,0,220640,9,13,0,0,3,1,0,0,0,20,39,<=50K
19,6,36012,11,9,4,3,4,0,1,0,0,40,39,<=50K
35,2,79649,9,13,2,10,1,0,1,0,0,50,39,<=50K
36,7,170861,11,9,5,8,4,0,0,0,0,32,39,<=50K
31,4,183043,12,14,2,4,1,0,1,0,1977,48,39,>50K
38,4,287701,1,7,2,6,1,0,1,0,0,48,39,>50K
34,4,48014,9,13,5,4,2,0,0,0,0,35,39,<=50K
30,4,323054,0,6,0,8,2,4,1,0,0,40,39,<=50K
42,7,109462,9,13,0,1,5,2,0,2977,0,40,39,<=50K
57,4,296152,15,10,0,4,3,0,0,594,0,10,39,<=50K
31,4,574005,9,13,2,3,1,0,1,0,0,44,39,>50K
29,4,40083,10,16,4,10,2,0,1,0,0,40,2,<=50K
43,4,361280,0,6,2,3,1,3,1,0,0,42,3,<=50K
